B1,I1,C1,P1,B2,I2,C2,P2,B3,I3,C3,P3,B4,I4,C4,P4
0,2.072501453,0,0.477121255,0,0,0,0,0,0,2.954830947,0,0,0,0,0
0.477121255,2.77309687,0,-0.477121255,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.395970697,0,0,0,0,0,0
0.477121255,1.687141442,0,-0.176091259,0,0,3.119444426,0.301029996,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.017196484,0,0
0,0,0,0,0,0,0,0,0,1.415262188,0,0,0,0,0,0
0,3.001915807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.569386076,0,0
0,1.648223376,0,0.301029996,0,0,1.307463135,0,0,0,0,0,0,1.383656487,2.64372787,0.301029996
0,0,0,0,0,3.044363577,0,0,0,0,0,0,0,0,0,0
0,3.783705518,2.669762166,0.301029996,0,0,0,0,0,0,3.898988203,0.301029996,0,0,1.751726284,0
0.301029996,2.828586706,0,-0.301029996,0,0,0,0,0,0,0,0,0.301029996,0,3.630133781,-0.301029996
0.301029996,3.138204664,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0,2.419128971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.138173761,0,0
0,3.457454962,0,0,0,0,0,0,0,0,0,0,0,0,1.885376869,0.301029996
0,1.60314892,0,0,0,0,1.548849385,0,0,0,3.708656505,0,0,0,0,0
0,1.067417356,0,0,0,0,0,0,0.301029996,0,2.80552737,-0.301029996,0,0,0,0
0,1.209481695,0,0,0,0,0,0,0,0,0,0,0,0,3.414484116,0
0.301029996,1.616512881,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.163475845,0,0,0,0,0,0,0,0,2.931339283,0
0,0,0,0,0.698970004,2.288414582,1.413854609,-0.397940009,0,0,0,0,0.301029996,0,3.565065817,0
0,0,0,0,0,3.169302314,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.395970697,0,0,0,0,0,0
0,0,0,0,0,2.862445849,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.301029996,3.443817832,2.598719792,0,0,0,0,0,0,0,0,0
0.477121255,2.225271466,0,-0.477121255,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.974445896,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.017196484,0,0
0.301029996,1.464886462,0,-0.301029996,0,0,0,0,0,0,2.74419297,0,0,0,0,0
0,0,0,0,0,3.142787837,0,0,0,0,0,0,0,0,2.540075229,0
0,0,0,0,0,0,0,0,0,3.679763559,0,0,0,3.399050268,0,0
0,0,0,0,0,0.882299672,0,0,0,0,0,0,0,0,0,0
0,3.375156861,0,0,0,0,0,0,0.301029996,0,2.045222966,-0.301029996,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.595812588,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.37142203,0,0
0,3.113622157,0,0,0,0,0,0,0,0,3.305544385,0,0,0,0,0
0,1.310848432,0,0,0,1.681167921,0,0.477121255,0,0,3.407626509,0,0,0,0,0
0,0,0,0,0,2.048353163,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.301029996,1.445652468,0,-0.301029996,0,0,0,0,0,0,0,0
0,3.852278116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.640751487,0,0.301029996,0,3.480649404,0,0,0,3.407626509,3.246125235,0.301029996,0,0,0,0
0,0,0,0,0,0,0,0,0.301029996,3.617387861,0,0.301029996,0,0,0,0
0,0,0,0,0,1.506838179,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.584678882,0,0,0,0,0,0,0,2.848543285,0,0
0,0,0,0,0,3.602166163,0,0,0,0,0,0,0,0,0,0
0,3.789610504,0,0.301029996,0,0,0,0,0,2.930505254,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.017196484,0,0
0,0,0,0,0,3.054680671,0,0,0,0,0,0,0,1.5635814,0,0.301029996
0,0,0,0,0,0,0,0,0,0,0,0,0,3.245512668,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.828627353,0,0
0,3.480872708,0,0,0,0,1.796492707,0,0,1.904609003,0,0,0,0,0,0
0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.506838179,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.139879086,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,1.229688742,1.617599569,0.301029996
0,0,0,0,0,0,0,0,0,0,0,0,0,2.6685242,0,0
0,0,0,0,0.477121255,2.617898572,0,-0.176091259,0,0,0,0,0,0,3.626694535,0
0,0,0,0,0.301029996,2.120920641,0,0,0.301029996,0,0.647282957,-0.301029996,0,0,0,0
0,0,0,0,0,2.201377993,0,0,0,1.166331422,0,0,0.477121255,1.581975203,3.596607567,-0.176091259
0,0,0,0,0,0,0,0,0,0,0,0,0,3.193124598,0,0
0,2.074126865,0,0,0,0,0,0,0,0,3.177659592,0,0,0,0,0
0,0,0,0,0,2.23145022,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.806400546,0,0
0.301029996,2.964551686,0,-0.301029996,0,1.741416219,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.679763559,0,0,0.301029996,3.303440686,0,0
0,0,0,0,0.602059991,0.963978618,0,-0.602059991,0,0,0,0,0.477121255,0,1.87081968,-0.477121255
0,0,0,0,0,2.662948622,0,0,0,0,0,0,0,0,0,0
0,1.428587601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.718008086,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0
0,2.98868342,0,0,0,3.178180812,0,0.301029996,0,0,0,0,0,0,0,0
0,0,0,0,0,3.723687452,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.301029996,2.776652778,0,0,0,0,0,0,0,0,2.938015238,0
0,2.07724372,0,0,0,0,1.454944883,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.634142502,0,0.477121255,0,0,0,0
0.301029996,3.115678215,1.007870896,0.176091259,0,0,0,0,0,0,1.608285959,0,0,0,0,0
0,3.179842713,0,0,0,0,0,0,0,0,0,0,0,3.138173761,0,0
0,0,0,0,0.301029996,2.359772262,0,0.176091259,0,0,0,0,0,0,0,0
0,0,0,0,0.301029996,2.692181059,0,-0.301029996,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.11916598,0,0
0,1.57729548,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.732147461,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.866342654,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.115372737,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.698970004,2.362882439,0,0
0,2.424275621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.602059991,1.997424652,1.26804442,-0.124938737
0,0,0,0,0,0,0,0,0,0.918734601,0,0,0,0,0,0
0,0,0,0,0.301029996,2.829057474,0,-0.301029996,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.903782458,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.115372737,0,0
0,0,0,0,0,3.638647608,0,0,0,0,0,0,0,0,0,0
0,0.896353578,0,0,0,1.116505569,0,0,0,0,3.407626509,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.638251483,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.114106496,0,0
0,0,0,0,0,0,0,0,0,1.567256287,0,0.477121255,0,0,2.335302869,0
0,0,0,0,0.477121255,1.732147461,0,-0.477121255,0,0,0,0,0,0,0,0
0,1.753261489,0,0.301029996,0,0,0,0,0,0,0,0,0,0,2.586956716,0.301029996
0,2.59700561,0,0,0,0,2.662948622,0,0,0,0,0,0,0,0,0
0,3.343955518,0,0.477121255,0,0,0.461802703,0.301029996,0,0,0,0,0,2.844477176,3.705910485,0.477121255
0,0,0,0,0,3.016042646,0,0,0,0,3.700063886,0,0,3.626694535,0,0
0.602059991,3.145243795,0,0,0.602059991,2.252614653,2.840285556,-0.124938737,0,0,2.313064827,0,0.301029996,2.241903314,3.149573281,0
0,0,0,0,0.477121255,3.431117466,0,-0.477121255,0,0,0,0,0.301029996,1.997209209,3.448222486,0.397940009
0.477121255,3.112130326,0,-0.301029996,0.301029996,0,2.714808585,-0.301029996,0,0.944075273,1.502461879,0.602059991,0.301029996,0,2.81832043,0.176091259
0,3.469954776,0,0.301029996,0,3.468921307,3.409187392,0.477121255,0,0,1.219996745,0,0,0,3.621772844,0.301029996
0,0,0,0,0.602059991,3.211242956,1.727517336,0,0.698970004,0,3.762083295,-0.096910013,0,0,2.685024785,0
0,3.510637303,0,0,0,0,0,0,0,0,3.715446407,0,0,0,0,0
0.477121255,1.0850013,0,-0.477121255,0,0,0,0,0,0,0,0,0,0,0,0
0.301029996,2.557569848,0,0.176091259,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.708630985,0,0,0,0,0,0,0,0,0,0
0.477121255,3.852278116,0,-0.477121255,0.301029996,2.829057474,0,-0.301029996,0,0,0,0,0.301029996,0,2.318226479,-0.301029996
0,0,0,0,0,0,0,0,0.301029996,1.903089987,0,-0.301029996,0,0,0,0
0,3.149295725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.375599976,0,0,0,0,0,0,0,0,3.155354746,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.115372737,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.410407756,0,0.602059991
0,1.158415313,0,0,0,0,0,0,0,0,1.477121255,0,0,0,3.193124598,0
0,0,0,0,0.301029996,2.269277427,0,-0.301029996,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.630309287,0
0,0,0,0,0,0,0,0,0.477121255,2.388128894,1.674610658,0.124938736,0,0,0,0
0,1.343188342,0,0,0,0.893222408,1.555704875,0.477121255,0,0,0,0,0,0,2.892742613,0
0,2.878812717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.769867352,0,0,0,0,0,0,0,0,0,0
0,1.688351826,0,0.477121255,0,1.130936464,1.282082594,0.301029996,0,0,0,0,0,0,3.590575375,0
0,0,0,0,0,0,0,0,0.477121255,1.715948858,0,-0.477121255,0,0,0,0
0,1.715760299,1.100077703,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0,1.404376518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.457454962,0,0,0,0,1.312277379,0,0,2.653800951,3.23153525,0.301029996,0,2.059310398,2.674121426,0.301029996
0,0,0,0,0,0,0,0,0.301029996,1.679763559,0,-0.301029996,0,1.984567861,0,0.477121255
0,2.812592161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.725011469,0,0,0,2.559466362,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.395970697,0,0,0,0,0,0
0,2.317198599,0,0.301029996,0,0,0,0,0,0,0,0,0.477121255,1.916663259,0,-0.176091259
0,3.728743913,0,0.301029996,0,0,3.007319844,0,0,0,1.187456873,0,0,0,1.883005198,0
0,1.330672024,0,0,0,0,0,0,0,0,0,0,0.301029996,0,3.405053965,-0.301029996
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.403110611,1.999130541,0.176091259
0,0,0,0,0,0,0,0,0,3.19723881,0,0,0,0,0,0
0,0,0,0,0,3.178180812,0,0,0,0,0,0,0,0.973179655,0,0
0,2.397433256,0,0,0,0,0.958096406,0,0,0,0,0,0,3.354101893,3.494317738,0.698970004
0,0,0,0,0,2.413778589,0,0,0,0,2.159143906,0,0,0,0,0
0,1.037834119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.596074513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.698970004,2.267032286,0,-0.477121255,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.02970683,0,0,0,0,3.151898918,0
0,1.402239182,0,0,0,0,0,0,0,0,0,0,0,3.193772609,0,0
0,1.190244674,0,0,0,0,0,0,0,0,0.988318114,0,0,0,1.21749296,0
0.602059991,2.301793854,0,-0.602059991,0.301029996,0,0.901895228,-0.301029996,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.093565113,0,0.176091259
0.301029996,1.636974978,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0.301029996,3.97904913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.231902534,0,0.602059991,0,0,0,0,0,0.94665457,1.48510475,0.602059991,0.698970004,1.747749053,1.575635025,-0.22184875
0,2.962393243,1.307442183,0.602059991,0,0,1.48602623,0.301029996,0,0,3.78266564,0,0,0,0,0
0,0,0,0,0.602059991,1.737049786,0.966152733,-0.124938737,0,0,0,0,0,0,0,0
0,1.823010171,1.231063795,0.477121255,0,0,0,0,0,0,2.930505254,0,0,0,1.938500104,0
0,3.055451696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.135899309,0,0,0,1.386145287,0,0
0,2.32003816,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0,4.777281792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.695252975,0,0
0,3.179842713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.714808585,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.134493132,0,0.301029996,0,0,0,0
0,3.494171083,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0.84509804,2.828036161,0,-0.243038049,0,0,0,0,0,0,0,0,0,0,0,0
0,2.21633026,1.815027941,0.698970004,0,0,3.713822353,0.477121255,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.194930286,2.520721001,0.698970004
0,3.156424966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.301029996,3.13008747,0,-0.301029996,0,0,0,0,0,0,0,0
0,0,0,0,0,3.366033666,0,0.602059991,0,0,0,0,0,0,0,0
0,3.087744278,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0,3.278246848,0,0.301029996,0.602059991,1.010236969,1.519538546,-0.124938737,0,0,0,0,0,0,0,0
0,0,0,0,0.301029996,2.107168691,0,-0.301029996,0,0,0,0,0,0,0,0
0,0,0,0,0.301029996,2.718977761,0,0,0,0,2.159143906,0,0,0,1.039508541,0
0.477121255,4.070617662,0,-0.176091259,0,0,0,0,0,0,0,0,0,0,0,0
0,2.333764176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.039364759,0,0,0,0,1.067240875,0,0,0,1.845221132,0,0,0.401032936,1.240162701,0.477121255
0,0,0,0,0,0,0,0,0.301029996,1.539926896,0,0,0.301029996,0,2.135730515,-0.301029996
0.301029996,3.39707055,2.118316949,0,0,1.540100424,0,0.477121255,0.602059991,1.883412535,1.036622794,0,0,0,0,0
0.477121255,2.07893433,0,-0.176091259,0,0,0,0,0,0,0,0,0,0,0,0
0,1.602538481,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.172705261,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,2.483795243,0,0.22184875
0.301029996,2.497918743,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0.477121255,1.925501615,0,0,0,0,0,0,0,0,3.565215595,0,0,0,0,0
0,0,0,0,0,1.302632224,0,0,0,2.697000693,0,0,0,0,0,0
0,0,0,0,0.301029996,2.612321523,0,-0.301029996,0,1.679272727,0,0,0,0,0,0
0.602059991,1.353048444,0,-0.602059991,0,0,3.457329851,0,0,0,0,0,0,0,0,0
0.477121255,2.510939954,0,-0.176091259,0,0,0,0,0.477121255,0,1.328445263,-0.477121255,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.340540083,0,-0.301029996
0.301029996,3.876898328,1.404708275,0.397940009,0,0,1.713483113,0.301029996,0,0,0,0,0,0,0,0
0,0,0,0,0,3.437634673,0,0.301029996,0,0,0,0,0,3.294782593,0,0
0,0,0,0,0,2.871675266,0,0,0.301029996,0,1.12352046,-0.301029996,0,2.626902714,3.11916598,0.301029996
0,1.388470378,0,0,0.301029996,0,2.413778589,-0.301029996,0,0,0,0,0,0,0,0
0,3.457454962,0,0,0,0,3.431117466,0,0,0,0,0,0,0,0,0
0.698970004,2.765040682,0,-0.124938737,0.77815125,1.944138923,2.361649507,-0.176091259,0,0.882881597,1.289692674,0.301029996,0,0,0,0
0,0.744237232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.602059991,1.767247301,0,-0.602059991,0,0,0,0,0,0,0,0,0,0,0,0
0.301029996,3.096917799,0,0,0,0,0,0,0,0,0,0,0,0,2.363887174,0
0,1.59700561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.295577571,0,0
0,3.112130326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.477121255,2.911084631,1.382136252,0,0,0,3.431117466,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.697000693,0,0,0,0,0,0
0,3.192826479,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0.301029996,3.674401476,0,-0.301029996,0,0,0,0,0.301029996,0.96656935,0,-0.301029996,0,0,0,0
0,2.077586866,0,0.301029996,0,0,0,0,0,0,3.708656505,0,0,0,0,0
0,0,0,0,0,2.431117466,0,0,0,0,0,0,0,0,0,0
0,2.117476752,1.956000124,0.477121255,0,0,0,0,0,2.342422681,0,0,0,0,0,0
0.301029996,1.85539497,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.407149289,0,-0.301029996
0,0.995151282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.156222197,0,0,0,0,0,0,0,0,0,0
0.477121255,0.802593707,0,-0.477121255,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.477121255,3.133538908,3.610660163,-0.176091259,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,2.493980563,0,-0.477121255
0,0,0,0,0,3.431117466,0,0,0,0,1.440702968,0,0,0,0,0
0,3.375156861,0,0,0,3.473735257,0,0.301029996,0,1.377103406,0,0,0,0,0,0
0,2.867141285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.869710545,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.11345412,0,0
0,0,0,0,0,1.287524805,0,0,0.301029996,3.322041753,0,0.176091259,0,0,0,0
0,0,0,0,0,0,0,0,0.301029996,3.948396119,0,0,0,0,0,0
0,3.450325721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.301029996,2.232605528,0,-0.301029996,0,0,0,0
0,0,0,0,0,3.016042646,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.528027479,0,0,0,0,0.986022582,0,0,0,0,0
0,0,0,0,0,3.163475845,0,0,0,0,0,0,0,0,0,0
0.477121255,3.132175446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.886308647,0,0,0,0,0,0,0,0,0,0
0,1.674175819,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.630309287,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.626694535,0,0
0,3.179842713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.301029996,3.163475845,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.475643577,0,0,0,0,0,0
0,1.170932904,0,0,0,1.609878481,0,0.301029996,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.139879086,0,0,0,0,0,0
0,0,0,0,0,2.203989694,0,0.301029996,0,0,0,0,0,0,0,0
0,0,0,0,0.602059991,1.39258929,0,0,0,0,0,0,0,0,0,0
0,2.427010679,1.438855526,1,0,0,1.654321962,0.477121255,0,0,2.697992072,0,0,0,0,0
0,3.21987877,0,0,0,3.466522811,3.002089553,0.477121255,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.139879086,0,0
0,0,0,0,0,0,0,0,0.698970004,2.84924529,1.401770289,0,0,0,0,0
0.84509804,2.43399196,0,-0.301029996,0,0,0,0,0.477121255,2.289526442,1.765875046,0,0,0,0,0
0,0,0,0,0.301029996,3.201377993,0,0,0,0,0,0,0,0,0,0
0,1.96600229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.39707055,0,0
0,3.102446385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.477121255,2.51956747,0,0,0,0,0,0,0,2.139876713,2.465004574,0.602059991
0,0,0,0,0,0,0,0,0,3.133538908,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.062857178,0
0,0,0,0,0,1.538717326,0,0,0,0,1.937295156,0,0,0,0,0
0,0,0,0,0,1.232710295,1.403909661,0.477121255,0,0,0,0,0,0,0,0
0,3.36587881,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0,3.06120537,0,0,0,0,0,0,0,0,2.750002705,0,0,0,0,0
0.301029996,3.885185362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,2.775214102,0,-0.176091259
0,0,0,0,0,0,0,0,0,0,0,0,0,3.39707055,0,0
0,0,0,0,0,2.118335892,0,0.477121255,0,0,0,0,0,0,0,0
0.602059991,3.380502621,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0
0,2.530058821,0,0,0,0.994853347,0.869710545,0.301029996,0,0,3.732248569,0,0,0,3.769432641,0
0,0,0,0,0,0,0,0,0,1.051110775,0,0.301029996,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,1.504375305,0,-0.301029996
0,0,0,0,0,0,0,0,0,0,0,0,0,2.415136492,0,0
0,0,0,0,0,3.172705261,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.653800951,0,0,0,0,0,0
0,0,0,0,0,3.431117466,0,0,0,0,0,0,0,0,0,0
0,1.369169794,0,0,0,0,0,0,0,0,3.246125235,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.972786708,0,0,0,0,0,0
0,2.579585535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.301029996,1.884030843,0.906257677,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.974060829,0,0,0,3.2588064,3.19723881,0.301029996,0,0,0,0
0,0,0,0,0,2.35193622,0,0,0,0,0,0,0.477121255,2.425288872,1.870416071,0.124938736
0,0,0,0,0,3.377469253,1.664063449,0.301029996,0,3.29666519,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.477121255,2.128872908,0,-0.477121255,0.477121255,0,3.930063622,-0.176091259
0,3.179842713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.054680671,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.662948622,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.760566076,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.301029996,2.732147461,0,0,0,0,1.147555121,0,0,0,0,0
0,3.179842713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.409372899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.301029996,3.108070218,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0
0,2.589967946,2.074851255,0.77815125,0,0,0,0,0,0,3.779719583,0,0,0,0,0
0.477121255,1.580651409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.443858504,1.067417356,0.301029996,0,0,0,0,0,0,0,0,0.301029996,0,3.01768135,-0.301029996
0,0,0,0,0,2.443817832,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.062953974,0,0
0,0,0,0,0.301029996,1.884797372,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.572411238,0,0,0,0,0,0,0,0,2.415136492,0
0,2.334061839,0,0.301029996,0,0,0,0,0,1.195396414,1.322481401,0.301029996,0.301029996,3.44667545,2.29307572,0
0,0,0,0,0,2.696444905,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.256956519,0,0.477121255,0,0,0,0,0,0,0,0
0,3.181645527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,1.147964764,0,-0.301029996
0,0,0,0,0,1.729534744,0,0,0,0,0,0,0.301029996,0,3.093192983,-0.301029996
0,0,0,0,0,0,0,0,0,0,0,0,0,2.931339283,0,0
0,4.300160537,0,0,0,0,0,0,0.602059991,1.289712702,1.887884157,-0.301029996,0,0,0,0
0,0,0,0,0,0,0,0,0,1.439002758,0.963604871,0.477121255,0,0,1.828676941,0
0,0,0,0,0,0,0,0,0,3.106596513,0,0,0,0,0,0
0,0,0,0,0.477121255,3.484111025,0,0.477121255,0,0,0,0,0,0,0,0
0,2.81110033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.417994573,0,0
0.301029996,2.60036688,0,0,0,0,1.727309841,0.301029996,0,0,0,0,0,0,0,0
0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.636501757,0,0.301029996,0.301029996,2.375439037,3.601577299,0.176091259,0,0,3.82111795,0
0,0,0,0,0,3.390383061,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.169302314,0,0,0,1.416400433,1.500367916,0.301029996,0,0,3.42128792,0.301029996
0.698970004,2.901396876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.885002789,0,0.301029996,0,0,2.74419297,0,0,0,0,0
0,3.112130326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.156424966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.13008747,0,0,0,0,0,0,0,0,3.419721329,0
0,1.482750891,0,0.301029996,0,0,0,0,0,0,0,0,0,2.719095197,0,0.301029996
0.84509804,2.679107383,0,0.301029996,0.301029996,1.877630709,1.796403535,0.477121255,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.244519953,0,0.477121255
0,0,0,0,0,0,0,0,0,0,0,0,0,3.416402733,0,0
0,0,0,0,0,0,0,0,0,3.106596513,0,0,0,0,1.265265003,0
0,2.424275621,0,0,0,0,2.877148885,0,0,0,0,0,0,0,0,0
0,3.179842713,0,0,0,0,0,0,0,0,0,0,0,0,3.139879086,0
0,3.347402091,3.046372096,0.301029996,0,3.002089553,0,0.301029996,0,0,0,0,0,0,0,0
